player_id,level,days_since_last_purchase,matches_lost,has_spent_money
72030,43,3,3,1
72031,36,10,3,0
72032,36,4,1,0
72033,3,1,9,1
72034,11,11,2,1
72035,20,4,5,1
72036,25,23,3,0
72037,4,26,8,0
72038,27,0,4,1
72039,37,17,10,1
72040,32,29,0,0
72041,49,7,10,0
72042,21,18,5,0
72043,14,15,1,0
72044,30,30,9,0
72045,50,8,7,0
72046,2,21,0,1
72047,17,5,2,1
72048,48,4,2,1
72049,50,13,4,0
72050,5,22,6,1
72051,34,1,2,0
72052,10,5,8,1
72053,26,12,1,0
72054,49,12,8,0
72055,20,3,3,0
72056,28,24,1,0
72057,14,6,5,1
72058,25,28,0,0
72059,34,9,9,0
72060,25,26,3,0
72061,50,9,2,1
72062,41,15,8,0
72063,42,21,1,0
72064,41,18,2,0
72065,35,2,7,1
72066,31,2,10,0
72067,40,22,6,0
72068,14,2,8,1
72069,28,5,3,0
72070,3,16,7,1
72071,34,26,7,0
72072,12,12,4,0
72073,26,1,10,0
72074,48,11,5,0
72075,16,2,0,0
72076,18,25,10,0
72077,12,3,7,1
72078,21,17,8,1
72079,11,24,6,1
72080,40,17,1,0
72081,17,3,3,0
72082,27,22,9,1
72083,45,28,6,1
72084,40,3,2,0
72085,40,3,1,1
72086,28,10,3,1
72087,24,0,10,1
72088,36,17,0,1
72089,44,7,0,0
72090,36,21,7,0
72091,42,16,10,1
72092,12,27,0,0
72093,41,30,2,0
72094,34,17,2,1
72095,22,9,3,0
72096,9,0,2,1
72097,47,27,1,0
72098,20,24,8,1
72099,18,8,8,1
72100,24,8,7,0
72101,50,0,3,0
72102,48,25,3,0
72103,1,28,3,1
72104,25,13,8,1
72105,17,18,10,0
72106,43,25,10,1
72107,34,22,9,1
72108,16,2,10,0
72109,1,17,4,0
72110,36,9,6,0
72111,31,29,8,1
72112,41,29,6,1
72113,43,8,3,0
72114,47,25,2,1
72115,36,27,10,0
72116,42,1,4,0
72117,21,7,7,0
72118,20,9,7,0
72119,11,21,6,1
72120,17,5,7,0
72121,11,5,3,0
72122,6,18,0,0
72123,23,21,8,1
72124,38,18,1,0
72125,15,30,7,0
72126,15,26,6,0
72127,47,24,9,0
72128,30,15,4,1
72129,49,23,9,1
72130,45,17,8,0
72131,1,27,5,1
72132,47,7,8,1
72133,15,20,2,0
72134,31,9,9,1
72135,9,25,10,1
72136,25,1,6,0
72137,48,3,5,0
72138,33,17,9,0
72139,50,30,1,0
72140,30,3,2,1
72141,10,5,1,1
72142,3,13,6,0
72143,33,21,6,1
72144,6,19,7,0
72145,18,6,2,0
72146,41,29,2,0
72147,36,25,0,1
72148,21,16,5,0
72149,31,6,6,1
72150,2,13,3,0
72151,42,23,5,0
72152,20,26,10,0
72153,32,23,7,1
72154,20,8,4,1
72155,39,1,10,1
72156,38,9,6,0
72157,35,9,4,0
72158,6,3,6,0
72159,20,25,7,0
72160,31,0,3,1
72161,3,13,0,0
72162,23,24,7,1
72163,39,16,1,1
72164,8,30,3,0
72165,28,25,0,0
72166,28,24,1,1
72167,10,10,5,0
72168,14,14,9,0
72169,38,10,6,1
72170,29,1,6,1
72171,50,6,5,1
72172,12,14,0,1
72173,21,10,2,0
72174,4,8,6,0
72175,37,5,7,0
72176,49,25,1,0
72177,7,7,0,1
72178,6,15,7,0
72179,38,6,1,1
72180,10,29,9,1
72181,18,17,8,0
72182,47,15,7,0
72183,24,20,3,0
72184,32,21,0,1
72185,22,29,3,1
72186,31,24,9,0
72187,35,29,5,0
72188,10,17,6,0
72189,25,14,4,0
72190,1,30,2,1
72191,7,10,8,1
72192,16,29,8,1
72193,26,22,8,1
72194,27,8,10,1
72195,2,23,0,0
72196,31,15,0,1
72197,26,27,2,1
72198,1,15,9,1
72199,15,6,0,0
72200,15,12,1,1
72201,38,19,2,0
72202,33,15,4,0
72203,16,26,5,1
72204,41,15,10,0
72205,13,11,10,0
72206,21,25,1,0
72207,36,3,0,0
72208,44,14,1,0
72209,39,3,0,1
72210,39,15,10,0
72211,43,19,8,1
72212,9,29,7,0
72213,47,16,8,0
72214,38,3,0,1
72215,4,27,7,1
72216,37,9,8,0
72217,27,8,9,0
72218,3,9,8,0
72219,36,29,0,1
72220,9,25,3,1
72221,22,16,8,0
72222,45,11,4,0
72223,20,27,6,1
72224,35,24,10,0
72225,43,21,2,1
72226,19,7,8,0
72227,20,17,6,1
72228,18,16,4,0
72229,4,9,10,1
72230,6,29,6,0
72231,28,14,9,0
72232,1,4,9,1
72233,48,4,4,1
72234,50,15,2,1
72235,46,18,5,1
72236,22,1,7,1
72237,25,30,9,1
72238,36,27,8,0
72239,50,4,8,0
72240,4,3,2,0
72241,43,19,0,0
72242,27,23,5,0
72243,4,25,0,1
72244,22,28,0,1
72245,18,7,4,0
72246,1,24,7,1
72247,21,17,8,1
72248,30,4,6,1
72249,37,22,10,0
72250,49,4,0,1
72251,19,16,4,1
72252,10,11,1,1
72253,46,26,3,1
72254,23,29,10,0
72255,16,26,4,0
72256,2,11,4,1
72257,29,19,4,1
72258,42,9,0,0
72259,32,14,9,0
72260,14,19,10,0
72261,47,4,1,1
72262,30,26,7,0
72263,36,1,7,0
72264,17,9,8,0
72265,32,29,0,1
72266,5,0,5,1
72267,38,2,4,1
72268,26,22,10,1
72269,12,7,6,1
72270,24,1,8,1
72271,47,13,3,0
72272,3,18,9,1
72273,25,11,6,1
72274,12,11,3,1
72275,36,3,4,0
72276,5,12,5,1
72277,14,9,9,1
72278,42,8,4,1
72279,8,23,8,1
72280,27,16,9,0
72281,42,20,6,0
72282,14,20,2,0
72283,1,4,10,0
72284,31,1,8,0
72285,20,29,5,0
72286,35,19,4,1
72287,47,21,2,1
72288,33,11,4,0
72289,46,15,5,1
72290,11,20,8,0
72291,50,2,5,0
72292,21,17,4,0
72293,39,7,5,1
72294,22,8,0,0
72295,50,1,8,0
72296,36,20,1,1
72297,25,17,3,0
72298,10,24,7,1
72299,30,14,5,0
72300,11,19,6,1
72301,10,21,3,1
72302,46,11,3,0
72303,42,22,0,0
72304,6,22,10,1
72305,25,26,7,1
72306,3,12,9,0
72307,15,11,7,1
72308,18,4,6,1
72309,19,25,6,0
72310,43,22,7,0
72311,43,6,10,0
72312,48,13,1,0
72313,44,14,3,0
72314,16,14,8,0
72315,37,19,8,0
72316,6,13,6,0
72317,50,14,2,1
72318,9,21,1,0
72319,44,11,5,0
72320,31,27,0,0
72321,34,5,3,0
72322,26,25,8,0
72323,32,28,9,1
72324,29,4,10,1
72325,11,16,10,0
72326,1,30,4,0
72327,7,7,6,1
72328,12,15,2,1
72329,14,13,10,0
72330,20,24,6,0
72331,48,19,3,0
72332,7,23,1,1
72333,23,3,8,0
72334,12,13,10,1
72335,29,6,2,1
72336,38,28,7,0
72337,16,3,9,0
72338,4,10,9,0
72339,45,25,8,0
72340,3,25,6,1
72341,17,19,3,0
72342,48,16,0,1
72343,12,1,10,1
72344,41,12,4,1
72345,3,8,7,0
72346,24,16,8,1
72347,48,15,7,1
72348,48,24,8,1
72349,35,27,6,1
72350,5,3,6,1
72351,45,15,1,1
72352,39,9,4,1
72353,17,4,1,0
72354,17,29,8,1
72355,11,0,10,1
72356,36,20,7,0
72357,11,25,6,1
72358,35,17,0,0
72359,44,0,7,1
72360,28,10,10,0
72361,19,20,6,1
72362,25,5,7,1
72363,35,25,0,1
72364,24,10,10,1
72365,35,16,2,1
72366,20,29,5,1
72367,14,4,3,1
72368,42,21,1,1
72369,47,16,4,1
72370,43,23,7,0
72371,14,10,3,0
72372,1,17,3,0
72373,6,16,2,0
72374,17,24,3,0
72375,23,28,1,0
72376,22,25,5,1
72377,49,20,5,1
72378,44,25,8,1
72379,12,9,10,1
72380,11,1,10,0
72381,49,3,3,1
72382,37,26,4,0
72383,21,6,0,1
72384,47,2,8,0
72385,4,7,0,0
72386,13,23,0,1
72387,41,29,10,1
72388,49,16,2,0
72389,14,28,5,1
72390,16,7,9,1
72391,30,27,3,0
72392,41,29,9,1
72393,49,0,3,0
72394,19,11,3,0
72395,28,10,7,1
72396,44,9,8,0
72397,4,25,7,0
72398,5,29,4,0
72399,39,21,5,0
72400,4,20,1,1
72401,50,7,4,1
72402,8,23,1,0
72403,47,24,5,0
72404,17,13,0,1
72405,13,30,6,0
72406,23,11,0,1
72407,5,18,3,1
72408,16,5,0,0
72409,45,30,8,1
72410,36,3,5,0
72411,19,18,2,0
72412,6,29,8,0
72413,42,14,10,1
72414,50,13,7,1
72415,46,3,6,0
72416,5,22,6,0
72417,4,25,10,0
72418,45,2,5,1
72419,14,21,3,0
72420,26,19,4,1
72421,28,11,0,0
72422,13,11,6,1
72423,50,26,0,0
72424,47,5,3,1
72425,40,7,4,0
72426,17,15,10,1
72427,30,25,4,1
72428,17,1,7,1
72429,38,19,10,1
72430,47,11,2,1
72431,48,16,3,0
72432,32,7,10,1
72433,5,29,9,1
72434,41,17,6,0
72435,40,17,8,1
72436,6,13,5,0
72437,29,21,4,1
72438,21,4,3,0
72439,43,10,3,1
72440,23,7,1,0
72441,9,4,3,1
72442,28,26,1,1
72443,39,0,6,1
72444,26,28,9,0
72445,45,19,7,1
72446,30,29,10,1
72447,40,2,7,1
72448,36,23,10,1
72449,30,4,3,1
72450,16,21,9,1
72451,2,6,8,0
72452,50,14,0,1
72453,47,4,4,1
72454,3,28,4,0
72455,12,16,0,1
72456,4,27,0,0
72457,10,5,9,0
72458,35,17,2,0
72459,34,20,0,1
72460,19,7,7,0
72461,38,24,6,1
72462,36,1,6,1
72463,7,6,5,1
72464,13,4,6,0
72465,34,30,10,1
72466,29,27,0,1
72467,14,13,9,0
72468,16,20,4,0
72469,32,4,3,1
72470,30,26,2,0
72471,41,0,8,0
72472,20,30,4,0
72473,7,3,4,0
72474,42,7,3,1
72475,12,11,8,1
72476,4,25,9,0
72477,9,19,2,1
72478,2,11,10,0
72479,22,6,9,0
72480,49,8,6,1
72481,37,11,7,1
72482,33,23,5,1
72483,49,22,5,1
72484,25,17,0,0
72485,12,23,0,1
72486,31,19,1,0
72487,34,7,3,1
72488,28,27,3,0
72489,17,11,2,1
72490,23,2,3,1
72491,37,14,8,0
72492,19,11,0,1
72493,39,13,7,1
72494,25,25,2,0
72495,29,16,0,1
72496,18,27,7,1
72497,41,0,8,1
72498,39,12,7,1
72499,50,0,6,1
72500,8,24,4,1
72501,16,4,5,0
72502,24,3,3,0
72503,48,14,2,1
72504,46,29,10,0
72505,15,24,4,1
72506,32,30,5,0
72507,42,7,4,0
72508,2,11,2,1
72509,34,27,7,1
72510,7,19,3,0
72511,5,20,5,1
72512,11,0,8,0
72513,11,6,10,0
72514,46,28,9,0
72515,14,4,5,0
72516,26,12,7,0
72517,19,23,4,0
72518,20,8,6,1
72519,27,25,0,0
72520,39,4,4,1
72521,50,2,3,0
72522,15,21,8,0
72523,12,27,1,0
72524,46,6,7,0
72525,35,28,10,0
72526,47,6,5,0
72527,26,8,1,1
72528,39,12,5,0
72529,33,8,7,1
72530,39,24,6,0
72531,13,5,5,1
72532,49,10,10,1
72533,8,19,10,1
72534,18,14,5,1
72535,36,25,10,1
72536,3,13,3,0
72537,38,13,0,0
72538,28,2,7,1
72539,29,29,5,0
72540,40,24,2,1
72541,44,11,4,0
72542,24,0,4,1
72543,18,12,9,0
72544,2,16,3,1
72545,34,20,2,1
72546,39,28,5,0
72547,33,0,9,1
72548,23,6,9,0
72549,5,25,3,0
72550,17,25,9,1
72551,25,29,8,1
72552,30,29,3,1
72553,27,17,7,0
72554,22,29,4,0
72555,1,8,0,1
72556,11,1,7,1
72557,2,25,3,1
72558,46,27,8,1
72559,13,20,6,0
72560,31,19,10,0
72561,27,21,8,0
72562,40,23,5,1
72563,43,29,6,0
72564,8,4,4,1
72565,48,19,8,0
72566,48,0,1,1
72567,25,29,3,1
72568,46,26,4,1
72569,25,30,10,0
72570,7,19,1,1
72571,29,27,5,1
72572,16,21,9,1
72573,25,1,3,1
72574,9,30,1,0
72575,31,30,10,1
72576,31,29,6,0
72577,34,10,5,1
72578,23,0,8,1
72579,19,19,1,0
72580,42,9,8,1
72581,20,13,8,1
72582,18,20,2,0
72583,34,27,2,0
72584,26,6,5,1
72585,26,14,10,1
72586,50,28,8,0
72587,36,13,4,0
72588,41,16,1,1
72589,18,25,0,0
72590,8,14,5,0
72591,37,11,9,1
72592,49,24,10,0
72593,44,26,6,1
72594,35,19,7,0
72595,35,12,9,1
72596,33,1,9,1
72597,10,3,10,0
72598,36,15,1,0
72599,4,1,5,0
72600,41,2,1,1
72601,10,2,5,1
72602,48,18,6,1
72603,8,26,2,1
72604,7,30,6,1
72605,32,12,10,1
72606,36,12,9,0
72607,13,25,5,0
72608,38,16,6,1
72609,13,21,7,1
72610,28,10,1,1
72611,4,20,8,1
72612,15,2,10,0
72613,31,28,3,0
72614,13,9,3,1
72615,7,30,6,1
72616,26,12,1,1
72617,33,25,9,1
72618,36,4,1,1
72619,36,30,5,0
72620,49,16,5,1
72621,15,7,3,0
72622,41,5,5,1
72623,47,22,1,1
72624,34,12,3,0
72625,47,29,5,1
72626,7,26,6,0
72627,14,7,5,0
72628,34,23,6,1
72629,48,16,0,1
72630,37,5,8,1
72631,48,6,0,0
72632,44,6,1,1
72633,35,18,3,0
72634,49,29,0,1
72635,46,4,8,1
72636,20,5,1,1
72637,26,11,0,0
72638,47,0,5,0
72639,19,5,10,0
72640,50,15,2,1
72641,2,13,9,0
72642,11,23,10,0
72643,22,14,4,1
72644,41,27,1,0
72645,45,4,10,1
72646,7,3,3,1
72647,9,16,7,0
72648,19,16,6,0
72649,41,8,3,1
72650,16,5,6,1
72651,37,16,6,0
72652,48,22,3,1
72653,11,8,2,1
72654,24,28,10,1
72655,43,20,4,0
72656,6,28,2,0
72657,47,28,6,1
72658,49,27,3,0
72659,36,7,3,1
72660,9,7,9,1
72661,10,14,3,0
72662,48,4,0,1
72663,43,1,3,0
72664,11,22,6,0
72665,1,1,5,1
72666,33,21,1,0
72667,34,7,2,1
72668,40,11,1,0
72669,27,30,7,0
72670,47,12,9,0
72671,20,0,7,0
72672,28,5,3,0
72673,46,10,0,1
72674,44,20,0,1
72675,49,6,1,0
72676,19,7,5,0
72677,7,17,8,1
72678,30,9,10,0
72679,48,3,3,1
72680,30,29,8,0
72681,24,5,1,1
72682,47,4,3,0
72683,37,15,9,1
72684,15,12,3,1
72685,35,25,1,1
72686,18,10,1,0
72687,7,0,2,1
72688,36,16,4,1
72689,12,29,7,0
72690,14,29,0,1
72691,22,22,4,1
72692,31,23,0,0
72693,44,10,0,0
72694,30,27,6,1
72695,8,22,6,1
72696,5,27,9,1
72697,16,28,7,0
72698,6,30,9,0
72699,45,8,3,0
72700,11,5,7,1
72701,47,5,10,1
72702,29,10,3,1
72703,39,5,2,1
72704,5,16,9,1
72705,23,11,5,1
72706,31,17,8,1
72707,45,7,1,0
72708,45,10,1,0
72709,45,18,7,0
72710,23,7,4,1
72711,45,6,4,1
72712,44,9,3,0
72713,31,18,3,0
72714,26,26,5,1
72715,30,7,10,0
72716,9,12,1,1
72717,44,22,1,0
72718,46,13,4,1
72719,48,25,6,0
72720,16,21,8,1
72721,10,1,1,1
72722,32,23,0,1
72723,43,4,3,0
72724,46,19,6,0
72725,46,19,10,1
72726,47,30,7,0
72727,35,2,8,1
72728,50,16,1,0
72729,7,22,8,1
72730,12,29,9,1
72731,49,13,10,0
72732,8,30,3,0
72733,23,20,6,0
72734,41,27,6,1
72735,28,30,6,1
72736,16,11,8,0
72737,17,24,9,1
72738,46,21,2,0
72739,8,29,4,1
72740,45,11,9,1
72741,24,11,4,1
72742,8,30,8,0
72743,30,8,6,1
72744,23,6,5,0
72745,34,8,8,1
72746,30,26,3,0
72747,47,16,4,0
72748,48,1,6,1
72749,34,11,10,1
72750,34,20,3,1
72751,32,3,10,1
72752,31,18,2,1
72753,12,3,10,0
72754,5,9,7,0
72755,3,25,8,1
72756,49,3,10,0
72757,21,25,2,1
72758,22,4,8,0
72759,35,28,2,0
72760,37,21,2,1
72761,44,26,7,1
72762,38,2,9,0
72763,44,6,5,1
72764,8,18,1,0
72765,17,11,7,1
72766,34,10,10,1
72767,38,17,9,0
72768,16,7,10,0
72769,30,25,1,1
72770,3,12,3,0
72771,38,24,6,1
72772,28,5,2,0
72773,35,21,3,0
72774,42,12,2,1
72775,21,12,5,0
72776,12,3,6,1
72777,28,17,8,1
72778,25,5,6,0
72779,19,14,8,1
72780,25,22,2,0
72781,26,13,8,1
72782,29,18,2,0
72783,33,15,8,0
72784,43,28,1,0
72785,6,0,2,0
72786,16,25,7,1
72787,8,13,2,0
72788,16,25,2,1
72789,33,21,2,0
72790,40,29,8,0
72791,27,20,10,1
72792,48,19,7,1
72793,18,7,6,0
72794,40,2,1,0
72795,13,11,6,0
72796,23,30,4,1
72797,22,18,6,1
72798,40,0,5,0
72799,16,17,8,0
72800,2,18,0,1
72801,49,25,4,1
72802,40,22,1,0
72803,41,9,2,0
72804,50,6,10,0
72805,24,13,10,1
72806,19,26,1,1
72807,3,11,10,1
72808,46,5,7,0
72809,1,11,3,0
72810,15,12,10,0
72811,43,15,1,0
72812,13,23,7,1
72813,14,29,8,0
72814,12,23,0,1
72815,50,28,5,1
72816,40,19,2,1
72817,18,24,9,1
72818,2,5,8,1
72819,42,26,3,1
72820,9,1,0,1
72821,27,17,4,0
72822,29,12,1,0
72823,24,1,4,1
72824,16,1,5,1
72825,29,1,8,1
72826,11,22,1,0
72827,43,17,7,1
72828,20,13,2,0
72829,39,29,6,1
72830,41,10,9,0
72831,19,0,10,1
72832,34,28,0,1
72833,6,1,0,1
72834,12,2,4,0
72835,42,13,4,0
72836,39,8,2,1
72837,19,2,3,1
72838,36,22,3,1
72839,22,17,9,0
72840,25,28,10,1
72841,16,2,6,1
72842,19,16,7,1
72843,37,27,5,1
72844,29,0,0,0
72845,10,15,9,0
72846,3,27,1,0
72847,35,29,8,1
72848,40,28,5,1
72849,40,20,5,0
72850,37,5,10,1
72851,3,6,8,0
72852,24,28,4,1
72853,3,20,4,0
72854,33,19,2,1
72855,1,7,6,1
72856,5,16,8,0
72857,4,15,3,1
72858,10,29,6,0
72859,35,15,7,1
72860,25,18,3,1
72861,16,9,7,0
72862,4,10,1,0
72863,49,19,2,1
72864,49,1,6,0
72865,30,0,4,1
72866,40,1,10,0
72867,35,28,9,1
72868,46,6,7,1
72869,11,28,10,1
72870,13,26,4,0
72871,16,0,7,1
72872,47,20,7,1
72873,13,14,6,0
72874,40,0,1,1
72875,47,25,10,0
72876,46,12,4,0
72877,50,13,9,0
72878,28,27,8,1
72879,16,15,1,0
72880,31,13,0,1
72881,7,4,5,1
72882,30,1,5,0
72883,3,7,7,0
72884,13,12,1,1
72885,43,15,9,0
72886,16,1,10,0
72887,30,25,9,0
72888,16,17,10,0
72889,7,0,9,1
72890,5,4,1,0
72891,8,28,5,0
72892,6,17,5,1
72893,14,5,0,0
72894,13,15,10,0
72895,35,8,10,1
72896,23,26,10,1
72897,39,21,4,0
72898,3,28,1,1
72899,18,7,2,1
72900,17,21,5,1
72901,5,1,6,1
72902,49,12,2,1
72903,33,8,5,1
72904,39,2,9,1
72905,25,14,4,0
72906,40,1,7,0
72907,44,4,4,0
72908,42,26,10,1
72909,25,0,5,0
72910,20,22,2,1
72911,18,17,2,0
72912,48,13,3,1
72913,30,5,2,0
72914,29,1,9,0
72915,29,16,8,0
72916,6,2,5,1
72917,30,30,6,0
72918,37,21,3,0
72919,7,3,3,1
72920,1,23,8,0
72921,27,9,2,1
72922,14,16,2,0
72923,33,11,2,0
72924,11,12,4,0
72925,15,22,7,0
72926,20,18,7,1
72927,8,4,3,0
72928,47,29,6,1
72929,5,28,2,0
72930,30,29,9,0
72931,44,21,6,1
72932,14,9,0,0
72933,20,2,3,0
72934,27,15,2,1
72935,10,8,0,1
72936,37,6,6,1
72937,36,25,4,0
72938,6,7,9,1
72939,33,4,4,1
72940,8,16,4,0
72941,21,8,8,1
72942,12,19,1,1
72943,27,26,2,1
72944,39,12,7,0
72945,25,24,8,0
72946,15,12,2,1
72947,23,18,9,1
72948,27,29,0,0
72949,24,1,0,0
72950,33,13,6,0
72951,42,22,2,1
72952,29,8,0,0
72953,42,24,9,1
72954,38,15,2,0
72955,17,19,10,1
72956,48,3,5,1
72957,39,26,1,0
72958,13,25,8,1
72959,31,8,4,0
72960,36,3,0,0
72961,32,19,7,1
72962,38,30,8,0
72963,29,3,0,1
72964,37,0,1,0
72965,27,3,9,1
72966,46,20,10,1
72967,31,17,8,1
72968,26,21,3,0
72969,2,17,10,0
72970,38,6,6,1
72971,35,12,7,1
72972,44,29,4,0
72973,47,11,6,1
72974,37,30,1,0
72975,19,29,10,1
72976,26,24,9,1
72977,34,21,2,1
72978,39,23,4,1
72979,33,20,4,1
72980,30,0,0,0
72981,40,21,1,0
72982,46,1,10,0
72983,22,19,8,1
72984,1,4,3,1
72985,24,0,9,1
72986,15,15,0,0
72987,6,7,8,1
72988,16,7,0,1
72989,37,23,2,0
72990,48,22,2,1
72991,18,27,5,1
72992,26,12,0,1
72993,12,27,5,0
72994,31,9,1,0
72995,31,17,0,1
72996,49,3,0,0
72997,26,18,5,0
72998,28,13,4,1
72999,17,9,8,1
73000,29,20,5,0
73001,30,28,1,0
73002,50,3,7,1
73003,45,20,2,1
73004,40,14,4,0
73005,32,17,5,0
73006,32,27,1,0
73007,40,18,2,1
73008,22,25,9,0
73009,43,23,2,1
73010,30,0,6,1
73011,17,24,9,1
73012,44,22,6,1
73013,38,10,4,1
73014,45,22,2,1
73015,36,12,5,1
73016,33,3,2,1
73017,31,2,4,1
73018,20,10,3,0
73019,18,21,7,0
73020,31,22,6,0
73021,50,27,2,1
73022,3,25,2,1
73023,28,17,1,1
73024,7,14,10,1
73025,16,16,2,0
73026,14,14,0,1
73027,21,25,1,0
73028,30,27,1,0
73029,15,0,2,1
73030,3,22,3,0
73031,38,7,8,0
73032,1,26,8,1
73033,10,26,1,0
73034,41,18,6,1
73035,46,5,8,0
73036,29,9,2,1
73037,10,10,1,0
73038,43,13,7,0
73039,31,2,2,1
73040,24,2,2,1
73041,30,21,2,1
73042,9,19,4,1
73043,19,2,5,1
73044,36,13,1,0
73045,45,6,8,0
73046,17,7,7,1
73047,38,4,6,0
73048,13,5,4,1
73049,24,2,3,0
73050,19,29,1,1
73051,38,24,2,1
73052,42,25,3,1
73053,25,1,6,1
73054,4,20,5,1
73055,44,1,2,0
73056,10,12,0,0
73057,17,27,6,0
73058,1,26,6,1
73059,36,11,2,0
73060,26,19,10,1
73061,16,4,1,1
73062,45,30,9,1
73063,35,26,10,1
73064,24,25,2,1
73065,19,11,8,1
73066,32,20,8,1
73067,44,24,8,1
73068,10,8,9,1
73069,28,10,2,1
73070,23,14,8,1
73071,33,0,10,1
73072,28,22,9,0
73073,11,6,1,0
73074,13,15,4,0
73075,21,25,8,0
73076,18,27,2,0
73077,39,13,1,0
73078,34,28,9,0
73079,4,2,3,1
73080,21,1,3,1
73081,7,13,0,0
73082,48,6,10,0
73083,47,19,5,1
73084,22,8,3,0
73085,21,26,10,1
73086,36,23,3,0
73087,39,27,5,1
73088,36,11,5,0
73089,17,11,0,1
73090,14,1,5,0
73091,37,4,7,1
73092,39,1,9,1
73093,34,29,10,0
73094,50,14,4,0
73095,45,26,8,0
73096,19,13,4,0
73097,45,6,3,1
73098,38,22,10,1
73099,40,6,6,0
73100,19,30,8,1
73101,8,27,7,1
73102,30,11,3,0
73103,5,12,5,0
73104,29,9,2,0
73105,38,10,10,1
73106,30,2,6,0
73107,3,23,4,1
73108,24,25,4,1
73109,39,17,9,0
73110,21,24,6,0
73111,45,11,3,0
73112,44,0,8,1
73113,20,10,8,0
73114,6,4,6,1
73115,27,13,4,1
73116,50,3,8,1
73117,8,0,0,1
73118,15,18,5,1
73119,35,13,5,0
73120,12,12,5,0
73121,48,18,8,1
73122,18,16,8,0
73123,40,28,0,0
73124,33,20,7,1
73125,20,30,9,0
73126,31,9,4,0
73127,5,0,9,1
73128,38,11,2,1
73129,31,21,6,1
73130,40,28,0,1
73131,44,30,6,0
73132,43,0,10,0
73133,31,6,9,0
73134,48,4,4,0
73135,30,21,1,0
73136,12,6,2,0
73137,10,22,3,1
73138,30,8,9,1
73139,31,26,9,0
73140,20,28,0,0
73141,19,18,4,0
73142,15,25,6,1
73143,36,29,7,1
73144,29,11,3,0
73145,1,20,4,1
73146,44,27,6,1
73147,31,24,4,0
73148,14,10,8,0
73149,19,13,3,1
73150,31,10,4,1
73151,36,17,10,0
73152,26,3,0,1
73153,46,10,9,0
73154,35,20,1,1
73155,4,27,0,1
73156,49,18,3,1
73157,42,13,6,1
73158,6,24,6,0
73159,41,7,10,1
73160,21,2,4,0
73161,43,26,6,1
73162,21,5,10,1
73163,6,9,3,1
73164,28,21,3,0
73165,1,28,8,0
73166,35,11,7,1
73167,45,5,5,0
73168,16,25,10,1
73169,18,22,9,1
73170,28,1,2,0
73171,26,30,8,0
73172,18,24,2,0
73173,50,5,2,0
73174,19,15,6,1
73175,17,22,9,0
73176,11,25,5,0
73177,25,24,3,0
73178,42,10,6,1
73179,33,10,2,1
73180,41,7,3,0
73181,6,27,0,1
73182,16,7,7,1
73183,40,14,0,0
73184,6,1,5,1
73185,33,24,9,0
73186,17,1,4,1
73187,21,20,1,0
73188,36,23,1,0
73189,2,0,2,0
73190,13,13,8,0
73191,25,17,5,0
73192,38,19,4,1
73193,23,4,2,1
73194,37,26,9,0
73195,32,6,5,0
73196,28,23,4,1
73197,27,29,7,0
73198,28,6,5,1
73199,8,30,3,0
73200,36,6,0,1
73201,11,0,0,0
73202,30,24,1,0
73203,1,0,10,0
73204,14,24,6,0
73205,23,6,5,1
73206,36,2,7,0
73207,31,22,8,1
73208,28,14,9,1
73209,25,6,4,1
73210,17,10,4,1
73211,31,10,10,1
73212,12,21,10,0
73213,49,30,9,0
73214,20,11,10,0
73215,33,28,0,1
73216,40,30,7,1
73217,21,20,4,0
73218,15,8,7,1
73219,27,17,5,1
73220,45,12,0,0
73221,30,11,5,1
73222,6,14,2,1
73223,23,5,7,1
73224,31,17,2,1
73225,31,7,7,1
73226,31,11,7,1
73227,14,26,6,0
73228,6,28,9,1
73229,15,1,10,1
73230,14,9,2,1
73231,9,16,5,1
73232,34,29,10,1
73233,11,19,4,0
73234,30,28,4,1
73235,49,30,5,1
73236,39,14,5,1
73237,26,0,6,0
73238,48,16,5,0
73239,22,29,5,1
73240,21,0,3,0
73241,41,23,8,0
73242,3,16,8,0
73243,39,26,2,0
73244,7,7,0,0
73245,28,19,0,1
73246,3,10,10,1
73247,21,24,1,1
73248,38,16,2,0
73249,44,3,9,0
73250,31,13,6,1
73251,6,18,9,1
73252,18,23,2,0
73253,17,0,7,0
73254,33,15,6,0
73255,32,20,7,1
73256,9,0,6,0
73257,17,9,9,1
73258,47,29,10,0
73259,38,2,7,1
73260,47,11,5,0
73261,8,18,3,0
73262,10,3,8,0
73263,20,17,1,0
73264,26,11,5,0
73265,45,26,1,1
73266,31,28,1,0
73267,7,0,3,1
73268,27,21,7,0
73269,20,5,5,0
73270,43,8,0,1
73271,33,24,3,0
73272,41,21,6,1
73273,25,0,7,1
73274,2,2,9,0
73275,5,21,0,1
73276,44,0,7,0
73277,13,21,6,1
73278,40,22,9,1
73279,16,7,10,1
73280,38,21,9,0
73281,16,12,9,1
73282,44,29,0,0
73283,6,21,7,0
73284,10,27,4,1
73285,17,11,8,1
73286,45,8,4,0
73287,4,20,9,0
73288,27,22,6,0
73289,49,28,4,0
73290,31,19,0,1
73291,29,13,3,0
73292,7,30,7,1
73293,41,18,8,0
73294,50,6,9,0
73295,41,18,4,0
73296,16,12,8,1
73297,40,3,1,0
73298,29,29,6,0
73299,47,2,5,1
